TIMESTAMP,ENCODER_POS_1,ENCODER_POS_2,ENCODER_POS_3,ENCODER_POS_4,ENCODER_POS_5,ENCODER_POS_6,ENCODER_POS_7,ENCODER_VEL_1,ENCODER_VEL_2,ENCODER_VEL_3,ENCODER_VEL_4,ENCODER_VEL_5,ENCODER_VEL_6,ENCODER_VEL_7,MOTOR_CURRENT_1,MOTOR_CURRENT_2,MOTOR_CURRENT_3,MOTOR_CURRENT_4,MOTOR_CURRENT_5,MOTOR_CURRENT_6,MOTOR_CURRENT_7,MOTOR_CURRENT_8,MOTOR_CURRENT_9,MOTOR_CURRENT_10,MOTOR_STATUS_1,MOTOR_STATUS_2,MOTOR_STATUS_3,MOTOR_STATUS_4,MOTOR_STATUS_5,MOTOR_STATUS_6,MOTOR_STATUS_7,MOTOR_STATUS_8,MOTOR_STATUS_9,MOTOR_STATUS_10
1.031004028,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42275,32365,32961,32763,33010,32654,34046,34047,28769,32939,42277,32365,32964,32764,33010,32654,34048,34048,28768
1.032003664,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32938,42278,32365,32963,32766,33010,32653,34047,34046,28765,32939,42277,32365,32964,32764,33010,32654,34048,34048,28768
1.033003318,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32363,32964,32764,33009,32653,34046,34047,28766,32939,42277,32365,32964,32764,33010,32654,34048,34048,28768
1.034004322,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32365,32963,32763,33009,32655,34051,34049,28769,32939,42277,32365,32964,32764,33010,32654,34048,34048,28768
1.035003952,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32938,42277,32365,32964,32763,33011,32652,34047,34047,28768,32939,42277,32365,32964,32764,33010,32654,34048,34048,28768
1.036004236,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32363,32963,32764,33009,32654,34047,34047,28768,32939,42277,32365,32964,32764,33010,32654,34048,34048,28768
1.037004022,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32364,32964,32763,33011,32654,34047,34047,28769,32939,42277,32365,32964,32764,33010,32654,34048,34048,28768
1.0380043,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32938,42277,32364,32964,32763,33008,32654,34046,34047,28767,32939,42277,32365,32964,32764,33010,32654,34048,34048,28768
1.039004056,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32366,32965,32765,33011,32653,34047,34048,28768,32939,42277,32365,32964,32764,33010,32653,34048,34048,28768
1.04001406,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42275,32364,32962,32761,33009,32652,34049,34047,28767,32939,42277,32365,32964,32764,33010,32653,34048,34048,28768
1.041003646,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32938,42277,32364,32963,32765,33009,32653,34048,34047,28765,32939,42277,32365,32964,32764,33009,32653,34048,34048,28768
1.042003984,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32366,32964,32764,33008,32653,34048,34047,28769,32939,42277,32365,32964,32764,33009,32653,34048,34048,28768
1.043004238,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32364,32963,32763,33009,32653,34046,34047,28765,32939,42277,32365,32964,32764,33009,32653,34048,34048,28768
1.044003514,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32365,32963,32763,33008,32651,34047,34049,28766,32939,42277,32365,32964,32764,33009,32653,34048,34048,28768
1.045003738,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32365,32962,32763,33008,32651,34047,34047,28769,32939,42277,32365,32964,32764,33009,32653,34048,34048,28768
1.046004106,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42278,32365,32966,32763,33010,32654,34047,34047,28769,32939,42277,32365,32964,32764,33009,32653,34048,34048,28768
1.047004042,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32938,42277,32366,32962,32763,33008,32651,34047,34046,28767,32939,42277,32365,32964,32764,33009,32653,34048,34048,28768
1.048004188,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32938,42275,32365,32964,32763,33007,32652,34047,34049,28768,32939,42277,32365,32964,32764,33009,32653,34048,34048,28768
1.049004052,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32362,32964,32765,33010,32652,34048,34047,28767,32939,42277,32365,32964,32764,33009,32652,34048,34048,28768
1.050003808,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32938,42277,32365,32963,32761,33009,32653,34048,34049,28765,32939,42277,32365,32964,32764,33009,32652,34048,34048,28768
1.051003444,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32365,32964,32765,33007,32652,34047,34048,28768,32939,42277,32365,32964,32764,33008,32652,34048,34048,28768
1.052004178,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32363,32963,32762,33008,32651,34048,34047,28768,32939,42277,32365,32964,32764,33008,32652,34048,34048,28768
1.053014404,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32364,32963,32764,33009,32652,34047,34048,28767,32939,42277,32365,32964,32764,33008,32652,34048,34048,28768
1.054003786,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32366,32965,32764,33009,32652,34047,34048,28768,32939,42277,32365,32964,32764,33008,32652,34048,34048,28768
1.055003794,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32938,42277,32365,32963,32763,33007,32652,34048,34047,28767,32939,42277,32365,32964,32764,33008,32652,34048,34048,28768
1.056003574,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32938,42275,32364,32965,32763,33006,32653,34049,34049,28768,32939,42277,32365,32964,32764,33008,32652,34048,34048,28768
1.057003642,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32364,32963,32763,33006,32650,34046,34047,28766,32939,42277,32365,32964,32764,33008,32652,34048,34048,28768
1.058003578,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32938,42275,32364,32963,32764,33009,32652,34048,34047,28768,32939,42277,32365,32964,32764,33008,32652,34048,34048,28768
1.059004084,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42279,32366,32964,32762,33007,32651,34046,34048,28767,32939,42277,32365,32964,32764,33008,32652,34048,34048,28768
1.060003582,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32364,32963,32763,33007,32652,34047,34048,28768,32939,42277,32365,32964,32764,33008,32651,34048,34048,28768
1.061003806,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32362,32966,32763,33007,32651,34047,34046,28768,32939,42277,32365,32964,32764,33008,32651,34048,34048,28768
1.062003244,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32366,32963,32764,33008,32651,34048,34047,28768,32939,42277,32365,32964,32764,33007,32651,34048,34048,28768
1.063003762,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32363,32961,32764,33006,32650,34046,34047,28767,32939,42277,32365,32964,32764,33007,32651,34048,34048,28768
1.064003962,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32365,32964,32763,33007,32650,34048,34048,28766,32939,42277,32365,32964,32764,33007,32651,34048,34048,28768
1.065003526,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32364,32962,32764,33007,32652,34047,34049,28768,32939,42277,32365,32964,32764,33007,32651,34048,34048,28768
1.06601449,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32365,32965,32764,33005,32650,34049,34048,28768,32939,42277,32365,32964,32764,33007,32651,34048,34048,28768
1.067003188,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42278,32365,32963,32764,33007,32651,34049,34047,28768,32939,42277,32365,32964,32764,33007,32651,34048,34048,28768
1.068004174,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32937,42276,32364,32964,32762,33008,32651,34048,34047,28767,32939,42277,32365,32964,32764,33007,32651,34048,34048,28768
1.069004014,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32366,32963,32766,33004,32651,34046,34049,28767,32939,42277,32365,32964,32764,33007,32651,34048,34048,28768
1.070003206,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32364,32964,32763,33008,32653,34048,34048,28767,32939,42277,32365,32964,32764,33007,32651,34048,34048,28768
1.071003946,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32938,42277,32364,32965,32763,33008,32649,34046,34047,28767,32939,42277,32365,32964,32764,33007,32650,34048,34048,28768
1.072003678,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32365,32962,32765,33004,32649,34048,34047,28769,32939,42277,32365,32964,32764,33007,32650,34048,34048,28768
1.073003608,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32366,32963,32765,33008,32649,34047,34049,28768,32939,42277,32365,32964,32764,33006,32650,34048,34048,28768
1.074003472,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32937,42277,32363,32963,32763,33004,32650,34048,34047,28767,32939,42277,32365,32964,32764,33006,32650,34048,34048,28768
1.07500351,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32365,32965,32763,33008,32648,34045,34048,28767,32939,42277,32365,32964,32764,33006,32650,34048,34048,28768
1.076004244,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32366,32963,32764,33003,32651,34047,34048,28767,32939,42277,32365,32964,32764,33006,32650,34048,34048,28768
1.077003274,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32938,42277,32365,32961,32763,33003,32651,34047,34047,28767,32939,42277,32365,32964,32764,33006,32650,34048,34048,28768
1.078003804,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32365,32963,32762,33004,32650,34048,34048,28768,32939,42277,32365,32964,32764,33006,32650,34048,34048,28768
1.07901529,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32366,32964,32764,33006,32649,34048,34047,28765,32939,42277,32365,32964,32764,33006,32650,34048,34048,28768
1.08000364,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32362,32965,32763,33006,32648,34046,34047,28769,32939,42277,32365,32964,32764,33006,32650,34048,34048,28768
1.08100315,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32366,32963,32765,33006,32650,34050,34047,28769,32939,42277,32365,32964,32764,33006,32649,34048,34048,28768
1.082003494,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32938,42278,32365,32962,32763,33004,32649,34047,34048,28767,32939,42277,32365,32964,32764,33006,32649,34048,34048,28768
1.083003358,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32364,32964,32764,33007,32650,34049,34049,28768,32939,42277,32365,32964,32764,33005,32649,34048,34048,28768
1.084003306,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32365,32965,32763,33005,32647,34044,34045,28765,32939,42277,32365,32964,32764,33005,32649,34048,34048,28768
1.085003284,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32938,42277,32365,32966,32764,33005,32649,34049,34049,28768,32939,42277,32365,32964,32764,33005,32649,34048,34048,28768
1.086003958,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32364,32961,32764,33005,32648,34048,34046,28767,32939,42277,32365,32964,32764,33005,32649,34048,34048,28768
1.087003876,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32364,32965,32764,33003,32648,34050,34047,28769,32939,42277,32365,32964,32764,33005,32649,34048,34048,28768
1.088003212,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32364,32961,32764,33007,32649,34049,34045,28767,32939,42277,32365,32964,32764,33005,32649,34048,34048,28768
1.089004258,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32365,32967,32763,33004,32648,34046,34048,28767,32939,42277,32365,32964,32764,33005,32649,34048,34048,28768
1.090003738,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32938,42277,32366,32963,32763,33003,32648,34047,34049,28767,32939,42277,32365,32964,32764,33005,32649,34048,34048,28768
1.091003476,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32362,32961,32764,33007,32649,34049,34048,28766,32939,42277,32365,32964,32764,33005,32649,34048,34048,28768
1.092014524,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32364,32965,32764,33003,32648,34045,34047,28768,32939,42277,32365,32964,32764,33005,32648,34048,34048,28768
1.093003528,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32937,42277,32363,32962,32764,33007,32649,34049,34047,28768,32939,42277,32365,32964,32764,33005,32648,34048,34048,28768
1.094004112,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32940,42276,32365,32965,32762,33004,32648,34048,34046,28767,32939,42277,32365,32964,32764,33004,32648,34048,34048,28768
1.095004264,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32938,42277,32365,32966,32763,33002,32648,34047,34048,28768,32939,42277,32365,32964,32764,33004,32648,34048,34048,28768
1.096003282,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32363,32960,32766,33002,32648,34045,34047,28768,32939,42277,32365,32964,32764,33004,32648,34048,34048,28768
1.097004238,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32366,32962,32763,33006,32646,34048,34049,28768,32939,42277,32365,32964,32764,33004,32648,34048,34048,28768
1.098003622,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32364,32965,32763,33005,32648,34047,34048,28767,32939,42277,32365,32964,32764,33004,32648,34048,34048,28768
1.099003822,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32364,32963,32765,33002,32647,34045,34047,28766,32939,42277,32365,32964,32764,33004,32648,34048,34048,28768
1.100004004,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32365,32965,32762,33005,32646,34047,34046,28768,32939,42277,32365,32964,32764,33004,32648,34048,34048,28768
1.101003682,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32365,32964,32761,33004,32646,34047,34047,28764,32939,42277,32365,32964,32764,33004,32648,34048,34048,28768
1.102004194,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32366,32962,32766,33004,32648,34048,34048,28766,32939,42277,32365,32964,32764,33004,32647,34048,34048,28768
1.103003602,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32938,42277,32362,32965,32764,33005,32646,34048,34048,28768,32939,42277,32365,32964,32764,33004,32647,34048,34048,28768
1.104003472,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32367,32963,32764,33002,32646,34048,34049,28767,32939,42277,32365,32964,32764,33003,32647,34048,34048,28768
1.105014304,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32363,32964,32763,33000,32647,34048,34047,28768,32939,42277,32365,32964,32764,33003,32647,34048,34048,28768
1.106004178,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32366,32962,32764,33005,32647,34049,34047,28766,32939,42277,32365,32964,32764,33003,32647,34048,34048,28768
1.107003995,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32940,42277,32364,32965,32761,33000,32647,34048,34048,28768,32939,42277,32365,32964,32764,33003,32647,34048,34048,28768
1.108003823,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32937,42276,32366,32962,32766,33005,32644,34048,34048,28768,32939,42277,32365,32964,32764,33003,32647,34048,34048,28768
1.109004263,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42278,32363,32965,32764,33004,32645,34046,34046,28769,32939,42277,32365,32964,32764,33003,32647,34048,34048,28768
1.110003779,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42275,32366,32963,32762,33003,32648,34047,34048,28768,32939,42277,32365,32964,32764,33003,32647,34048,34048,28768
1.111003541,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32364,32965,32764,33002,32646,34048,34047,28767,32939,42277,32365,32964,32764,33003,32647,34048,34048,28768
1.112003633,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32365,32962,32765,33002,32646,34048,34049,28769,32939,42277,32365,32964,32764,33003,32647,34048,34048,28768
1.113003275,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32366,32964,32765,33003,32648,34048,34048,28767,32939,42277,32365,32964,32764,33003,32646,34048,34048,28768
1.114004105,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32363,32963,32762,33002,32645,34047,34046,28767,32939,42277,32365,32964,32764,33003,32646,34048,34048,28768
1.115004185,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32365,32963,32763,33004,32647,34049,34047,28768,32939,42277,32365,32964,32764,33002,32646,34048,34048,28768
1.116004223,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32364,32965,32763,33000,32645,34047,34048,28769,32939,42277,32365,32964,32764,33002,32646,34048,34048,28768
1.117003865,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32365,32963,32761,33003,32646,34048,34048,28767,32939,42277,32365,32964,32764,33002,32646,34048,34048,28768
1.118013833,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32366,32964,32766,33002,32646,34047,34048,28767,32939,42277,32365,32964,32764,33002,32646,34048,34048,28768
1.119003833,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32938,42277,32361,32962,32763,33001,32646,34048,34047,28768,32939,42277,32365,32964,32764,33002,32646,34048,34048,28768
1.120003247,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32367,32964,32763,33000,32645,34047,34049,28767,32939,42277,32365,32964,32764,33002,32646,34048,34048,28768
1.121003957,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32365,32964,32764,33003,32645,34047,34048,28769,32939,42277,32365,32964,32764,33002,32646,34048,34048,28768
1.122004145,8379252,9130143,7485273,8388659,8388556,8388566,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32364,32963,32762,33002,32647,34048,34047,28767,32939,42277,32365,32964,32764,33002,32646,34048,34048,28768
1.123003601,8379252,9130143,7485273,8388659,8388556,8388567,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32365,32964,32765,33000,32645,34046,34047,28766,32939,42277,32365,32964,32764,33022,32646,34048,34048,28768
1.124003681,8379252,9130143,7485273,8388659,8388556,8388567,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32365,32963,32763,33009,32646,34048,34049,28769,32939,42277,32365,32964,32764,33022,32645,34048,34048,28768
1.125004037,8379252,9130143,7485273,8388659,8388556,8388568,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32366,32965,32762,33025,32647,34047,34045,28767,32939,42277,32365,32964,32764,33022,32645,34048,34048,28768
1.126003199,8379252,9130143,7485273,8388659,8388556,8388568,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32363,32962,32765,33028,32645,34047,34049,28768,32939,42277,32365,32964,32764,33043,32645,34048,34048,28768
1.127004263,8379252,9130143,7485273,8388659,8388556,8388568,8388566,1.19209289551,0,0,0,0,0,0,32938,42277,32364,32965,32764,33042,32643,34046,34048,28768,32939,42277,32365,32964,32764,33043,32645,34048,34048,28768
1.128003881,8379252,9130143,7485273,8388659,8388556,8388568,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32366,32963,32761,33044,32643,34046,34047,28767,32939,42277,32365,32964,32764,33044,32645,34048,34048,28768
1.129003283,8379252,9130143,7485273,8388659,8388556,8388568,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32363,32962,32766,33042,32645,34047,34048,28767,32939,42277,32365,32964,32764,33044,32645,34048,34048,28768
1.130003225,8379252,9130143,7485273,8388659,8388556,8388568,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32365,32966,32762,33042,32646,34048,34048,28768,32939,42277,32365,32964,32764,33044,32645,34048,34048,28768
1.131013397,8379252,9130143,7485273,8388659,8388556,8388568,8388566,1.19209289551,0,0,0,0,0,0,32938,42277,32364,32960,32763,33046,32643,34049,34047,28768,32939,42277,32365,32964,32764,33044,32645,34048,34048,28768
1.132003829,8379252,9130143,7485273,8388659,8388556,8388568,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32365,32966,32763,33043,32645,34051,34049,28766,32939,42277,32365,32964,32764,33045,32645,34048,34048,28768
1.133003189,8379252,9130143,7485273,8388659,8388556,8388568,8388566,1.19209289551,0,0,0,0,0,0,32939,42278,32365,32963,32763,33046,32644,34047,34047,28768,32939,42277,32365,32964,32764,33045,32645,34048,34048,28768
1.134004097,8379252,9130143,7485273,8388659,8388556,8388568,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32365,32963,32763,33044,32645,34047,34047,28767,32939,42277,32365,32964,32764,33045,32645,34048,34048,28768
1.135004285,8379252,9130143,7485273,8388659,8388556,8388568,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32365,32963,32765,33045,32645,34048,34047,28768,32939,42277,32365,32964,32764,33046,32644,34048,34048,28768
1.136003261,8379252,9130143,7485273,8388659,8388556,8388568,8388566,1.19209289551,0,0,0,0,0,0,32938,42277,32363,32965,32764,33043,32643,34047,34046,28766,32939,42277,32365,32964,32764,33046,32644,34048,34048,28768
1.137004139,8379252,9130143,7485273,8388659,8388556,8388568,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32366,32964,32761,33046,32643,34049,34047,28768,32939,42277,32365,32964,32764,33046,32644,34048,34048,28768
1.138003943,8379252,9130143,7485273,8388659,8388556,8388568,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32364,32965,32765,33046,32644,34045,34048,28766,32939,42277,32365,32964,32764,33047,32644,34048,34048,28768
1.139003327,8379252,9130143,7485273,8388659,8388556,8388568,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32365,32964,32765,33045,32643,34048,34048,28768,32939,42277,32365,32964,32764,33047,32644,34048,34048,28768
1.140003917,8379252,9130143,7485273,8388659,8388556,8388568,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32365,32964,32761,33047,32645,34047,34049,28767,32939,42277,32365,32964,32764,33047,32644,34048,34048,28768
1.141003559,8379252,9130143,7485273,8388659,8388556,8388568,8388566,1.19209289551,0,0,0,0,0,0,32937,42276,32365,32963,32764,33047,32642,34050,34047,28767,32939,42277,32365,32964,32764,33047,32644,34048,34048,28768
1.142004287,8379252,9130143,7485273,8388659,8388556,8388568,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32363,32964,32764,33046,32645,34049,34047,28769,32939,42277,32365,32964,32764,33048,32644,34048,34048,28768
1.143003917,8379252,9130143,7485273,8388659,8388556,8388568,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32367,32963,32762,33048,32644,34047,34047,28769,32939,42277,32365,32964,32764,33048,32644,34048,34048,28768
1.144015253,8379252,9130143,7485273,8388659,8388556,8388568,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32364,32965,32763,33046,32643,34049,34048,28767,32939,42277,32365,32964,32764,33048,32644,34048,34048,28768
1.145003771,8379252,9130143,7485273,8388659,8388556,8388568,8388566,1.19209289551,0,0,0,0,0,0,32937,42277,32364,32962,32765,33048,32643,34043,34046,28767,32939,42277,32365,32964,32764,33048,32643,34048,34048,28768
1.146003839,8379252,9130143,7485273,8388659,8388556,8388568,8388566,1.19209289551,0,0,0,0,0,0,32939,42276,32364,32965,32761,33049,32643,34047,34047,28770,32939,42277,32365,32964,32764,33049,32643,34048,34048,28768
1.147004039,8379252,9130143,7485273,8388659,8388556,8388568,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32364,32963,32765,33049,32641,34046,34047,28768,32939,42277,32365,32964,32764,33049,32643,34048,34048,28768
1.148003693,8379252,9130143,7485273,8388659,8388556,8388568,8388566,1.19209289551,0,0,0,0,0,0,32938,42276,32365,32965,32763,33047,32642,34048,34046,28768,32939,42277,32365,32964,32764,33049,32643,34048,34048,28768
1.149003179,8379252,9130143,7485273,8388659,8388556,8388568,8388566,1.19209289551,0,0,0,0,0,0,32939,42277,32365,32963,32763,33048,32641,34047,34049,28768,32939,42277,32366,32964,32764,33050,32643,34048,34048,28768
1.150003715,8379252,9130143,7485273,8388659,8388556,8388568,8388566,1.19209289551,0,0,0,0,0,0,32938,42275,32366,32965,32764,33049,32643,34050,34048,28767,32939,42277,32366,32964,32764,33050,32643,34048,34048,28768
